SMILES,Tg
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(=O)c1ccc(c(c1Cl)Cl)C(=O)c1c(C)cc(c(c1C)I)C,553
Ic1cc(Oc2cc(cc(c2)C(F)(F)F)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F,553
Ic1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,627
Cc1cc(c(cc1Cc1ccc(c(c1Cl)Cl)Cc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,570
Ic1ccc(nc1)Cc1cc(Cc2ccc(cn2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,521
Cc1cc(Cc2cc(C)c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1c1c(C)cc(cc1C)Cc1cc(C)c(c(c1)C)I)C,564
Ic1ccc(cc1)C(c1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,556
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Cc1cccc(c1C)Cc1ccc(c(c1)C)I,527
Cc1cc(cc(c1c1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)I)C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,601
Ic1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,601
Ic1cc(cc(c1)C(c1cc(cc(c1)C(c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)(C)C)C(=O)O)(C)C)C(=O)O,467
Ic1ccc(c(c1)Oc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Oc1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,517
Clc1cc(Oc2ccc(c(c2)C)Oc2cc(Cl)cc(c2)I)cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,500
Clc1cc(Oc2ccc(cc2C)Oc2cc(Cl)cc(c2)I)cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,500
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I,580
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,619
Ic1ccc(cn1)S(=O)(=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,619
Ic1ccc(nc1)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,578
O=C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1cc(C)c(c(c1)C)I)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,533
Ic1ccc(c(c1)Sc1ccc(cc1)Sc1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C,466
Cc1ccc(cc1Sc1ccc(cc1)Sc1ccc(c(c1)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,466
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1Cc1c(C)cc(c(c1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)Cc1c(C)cc(c(c1C)I)C,543
Cc1cc(c(cc1Oc1ccc(cc1)Oc1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,582
Cc1cc(cc(c1C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C,598
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C,598
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1cccc(c1C)S(=O)(=O)c1ccc(c(c1)C)I,621
Cc1cc(cc(c1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1ccc(cc1)C1(c2ccc(cc2)C(c2cc(C)c(c(c2)C)I)(C)C)c2ccccc2c2c1cccc2)(C)C,585
Cc1cc(Sc2ccc3c(c2)c2cc(ccc2C3(C)C)Sc2cc(C)c(c(c2)C)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1I)C,535
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc(c(c1)C)S(=O)(=O)c1ccc(c(c1)I)C,594
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc(cc1C)S(=O)(=O)c1ccc(c(c1)I)C,594
Ic1cc(Cc2cc3c(cc2C)c2c(S3(=O)=O)cc(c(c2)C)Cc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,528
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)Cc1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,570
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Sc1ccc(c(c1)Sc1ccc(c(c1)C)I)C,519
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Sc1cc(ccc1C)Sc1ccc(c(c1)C)I,519
Ic1ccc(cn1)C(c1ccc(cn1)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Ic1ccc(nc1)C(c1ccc(nc1)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Cc1cc(ccc1I)Sc1ccc(cc1)C1(c2ccc(cc2)Sc2ccc(c(c2)C)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)c2ccccc2c2c1cccc2,571
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(c1ccc(c(c1)C)I)(C)C)(C)C,557
Ic1ccc(cn1)Sc1cc(C)c(cc1C)Sc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,484
Ic1ccc(nc1)Sc1cc(C)c(cc1C)Sc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,484
Clc1cc(ccc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(c1ccc(c(c1)Cl)I)(C)C)(C)C,511
Ic1ccc(cn1)C(c1cc(C)c(cc1C)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,542
Ic1ccc(nc1)C(c1cc(C)c(cc1C)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,542
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)C(C(F)(F)F)(C(F)(F)F)c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,632
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)Cc1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I,570
Ic1cccc(c1)Sc1ccc2c(c1)c1cc(ccc1C2(C)C)Sc1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,481
Ic1cc(C)c(c(c1)C)Cc1ccc(c(c1Cl)Cl)Cc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,570
Cc1cc(cc(c1Cc1ccc(c(c1Cl)Cl)Cc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,570
Ic1cc(C)c(c(c1)C)C(c1ccc(c(c1)C(c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)C)(C)C,501
O=C1c2cccc(c2C(=O)N1c1cc(C)c(c(c1)C)C(c1ccc(c(c1)C(c1cc(C)c(c(c1)C)I)(C)C)C)(C)C)c1ccc2c(c1)C(=O)N(C2=O)I,501
Clc1cc(cc(c1)Oc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc(c(c1)Cl)I,482
Clc1cc(Oc2ccc(c(c2)Cl)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)Oc1ccc(cc1Cl)I,482
Ic1ccc(c(c1)C)Sc1ccc(cc1)c1ccc(cc1)Sc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,510
Ic1ccc(nc1)Oc1ccc(cc1Cl)Oc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,492
Ic1ccc(nc1)Oc1ccc(c(c1)Cl)Oc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,492
O=C(c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)c1ccc(cc1)N(c1ccc(cc1)C(=O)c1ccc(c(c1)C)I)c1ccccc1,558
Ic1ccc(c(c1)C)Sc1cc(Sc2ccc(cc2C)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,506
Ic1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1cc2ccccc2cc1C(C(F)(F)F)(C(F)(F)F)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(F)(F)F,538
Ic1cc(Cc2cc3c(cc2C)c2c(S3(=O)=O)cc(c(c2)C)Cc2cc(cc(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)C(=O)O)cc(c1)C(=O)O,568
Ic1ccc(cn1)C(c1cc(ccc1C)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,518
Ic1ccc(nc1)C(c1ccc(c(c1)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)C)(C)C,518
Cc1ccc(cc1Oc1cc(C)c(cc1C)Oc1ccc(c(c1)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,494
Ic1ccc(c(c1)Oc1cc(C)c(cc1C)Oc1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C,494
Clc1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1cc(Cl)cc(c1)I,476
Ic1ccc(cn1)Sc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)Sc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,485
Ic1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,645
Ic1ccc(c(c1)C(c1ccc(c(c1)C(c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)(C)C)C)(C)C)C,438
Cc1ccc(cc1C(c1ccc(c(c1)C(c1ccc(c(c1)I)C)(C)C)C)(C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,438
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I,700
Ic1ccc(c(c1)C)S(=O)(=O)c1cc(C)c(cc1C)S(=O)(=O)c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,745
Cc1cc(ccc1S(=O)(=O)c1cc(C)c(cc1C)S(=O)(=O)c1ccc(c(c1)C)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,745
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,585
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,585
Ic1cc(cc(c1)C(F)(F)F)C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1cc(cc(c1)C(F)(F)F)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,515
Ic1ccc(c(c1)Cl)C(c1ccc2c(c1)Cc1c2ccc(c1)C(c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc2c(c1)C(=O)c1c2ccc(c1)S(=O)(=O)c1ccc(c(c1)C)I,622
FC(C(C(F)(F)F)(c1ccc(cc1Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)c1cc(C)c(c(c1)C)I)(F)F,591
FC(C(C(F)(F)F)(c1cc(C)c(c(c1)C)I)c1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(F)F,591
Cc1ccc(cc1C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C,573
Cc1ccc(cc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)C,573
Ic1cc(C)c(c(c1)C)Cc1ccc(nc1)Cc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,543
Ic1cc(C)c(c(c1)C)Cc1ccc(cn1)Cc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,543
Ic1ccc(cc1)C(c1cc(cc(c1)C(F)(F)F)C(c1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,534
Ic1ccc(cc1)S(=O)(=O)c1cc(C)c(cc1C)S(=O)(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,651
Cc1cc(cc(c1C(c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)C)c1cc(C)c(c(c1)C)C(c1cc(C)c(c(c1)C)I)(C)C,616
Ic1cc(C)c(c(c1)C)C(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(c1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,616
Ic1ccc(c(c1)Cl)Oc1ccc2c(c1)c1cc(ccc1C2(C)C)Oc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,503
Clc1cc(ccc1Oc1ccc2c(c1)c1cc(ccc1C2(C)C)Oc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,503
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1cc2ccccc2cc1C(c1ccc(c(c1)C)I)(C)C)(C)C,549
Ic1cc(Cc2ccc(cc2Cl)Cc2cc(cc(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C(=O)O)cc(c1)C(=O)O,584
Ic1cc(Cc2ccc(c(c2)Cl)Cc2cc(cc(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C(=O)O)cc(c1)C(=O)O,584
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Sc1ccc(cc1)N(c1ccc(cc1)Sc1ccc(c(c1)Cl)I)c1ccccc1,493
Ic1ccc(c(c1)C)Cc1ccc(cc1Cl)Cc1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,590
Cc1cc(ccc1Cc1ccc(cc1Cl)Cc1ccc(c(c1)C)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,590
Ic1cc(cc(c1)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)c1cccc2c1cccc2C(C(F)(F)F)(C(F)(F)F)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,538
Ic1ccc(c(c1)Cl)Sc1cc(Sc2ccc(cc2Cl)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,471
Clc1cc(Cc2c(C)cc(cc2C)c2cc(C)c(c(c2)C)Cc2cc(Cl)cc(c2)I)cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,537
Ic1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,575
Ic1cc(Cc2c(C)cc(cc2C)c2cc(C)c(c(c2)C)Cc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,519
Ic1ccc(cn1)C(=O)c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)C(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,568
Clc1cc(cc(c1)C(c1ccc(c(c1)I)C)(C)C)C(c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)(C)C,431
Clc1cc(ccc1Sc1ccc(c(c1)Cl)Sc1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,511
Ic1ccc(c(c1)Cl)Sc1ccc(c(c1)Cl)Sc1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,511
Cc1c(cccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Cc1ccc2c(c1)Cc1c2ccc(c1)Cc1cccc(c1C)I,528
Ic1cc(ccc1C)S(=O)(=O)c1c(C)cc(c(c1C)S(=O)(=O)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C,630
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1Sc1c(C)cc(c(c1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)Sc1c(C)cc(c(c1C)I)C,511
Cc1cc(cc(c1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)I,601
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Cc1ccc(cc1)c1ccc(cc1)Cc1ccc(c(c1)C)I,595
Cc1ccc(cc1Sc1cc(C)c(c(c1)C)Sc1ccc(c(c1)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,475
Ic1ccc(c(c1)Sc1cc(C)c(c(c1)C)Sc1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C,475
Cc1cc(cc(c1C(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)c(ccc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)c1cc(C)c(c(c1)C)C(=O)c1cc(C)c(c(c1)C)I,583
Ic1cc(C)c(c(c1)C)C(=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,583
Ic1ccc(cc1)Oc1ccc(cc1Cl)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,513
Ic1ccc(cc1)Oc1ccc(c(c1)Cl)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,513
Cc1cc(cc(c1C(=O)c1cccc(c1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)c1cc(C)c(c(c1)C)C(=O)c1cccc(c1C)I,540
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,582
Ic1cc(cc(c1)C(=O)O)Oc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Oc1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O,552
Cc1cc(C)c(c(c1Sc1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)Sc1cccc(c1C)I,484
Ic1cc(cc(c1)C(F)(F)F)C(=O)c1cc(C)c(cc1C)C(=O)c1cc(cc(c1)C(F)(F)F)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,566
Ic1cc(C)c(c(c1)C)Sc1ccc(cc1)c1ccc(cc1)Sc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,516
Ic1ccc(c(c1)C)C(c1ccc(c(c1Cl)Cl)C(c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,522
Cc1cc(C)c(c(c1Oc1ccc2c(c1)cc(cc2)Oc1c(C)cc(c(c1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,524
O=C1c2cc(ccc2C(=O)N1c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)S(=O)(=O)c1cc(C)c(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,617
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)S(=O)(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,617
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1Cl)Cl)S(=O)(=O)c1cccc(c1)S(=O)(=O)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,652
Ic1ccc(c(c1)S(=O)(=O)c1cc2ccccc2cc1S(=O)(=O)c1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,631
Clc1cc(I)cc(c1)Oc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Oc1cc(Cl)cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,501
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1cc(cc(c1)C(c1c(C)cc(c(c1C)I)C)(C)C)C(F)(F)F)(C)C,477
